status,error,source,alpha_set,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_used,ci_used,cr_abs_error,ci_abs_error,complex_spectral_error,ln_p_start_right,stage1_mismatch,stage2_mismatch,stage1_seconds,stage2_seconds,reconstruction_seconds,fixed_c_total_seconds,alignment_real,alignment_imag,shooting_y_min,shooting_y_max,n_shooting_points,n_core20,n_core40,p_rel_l2_core20,p_rel_l2_core40,rho_rel_l2_core20,rho_rel_l2_core40,u_rel_l2_core20,u_rel_l2_core40,v_rel_l2_core20,v_rel_l2_core40,p_overlap_error_core20,p_overlap_error_core40,corrected_spectral_error,corrected_mismatch,powell_pass,optimization_seconds_pass1,optimization_seconds_retry,retry_attempted,adaptive_optimization_seconds,adaptive_total_seconds,modal_max
COMPLETED,,pinn,all,1.1,0.265,True,0.2071896831590645,0.0445687947481188,0.2071896731847353,0.0445687976034403,9.974329195916454e-09,2.855321500072616e-09,1.0374974880802765e-08,-14.99999335625205,,2209.16830687896,,6.302478197962046,0.2034998396411538,6.5059780376032,1.2100051359595103,0.0009194462521093,-507.4685918188876,507.4685918188876,4516,1601,3201,8.717896239409333e-06,0.0001097854356713,8.717896239412749e-06,0.0001097854356713,9.900580451148594e-06,8.934691556264375e-05,9.079808475802277e-06,0.0001155573256996,3.800071368686986e-11,5.221222343365639e-09,1.0374974877035046e-08,4.527777065784293e-09,initial_80,16.59567156434059,0.0,False,16.59567156434059,23.10164960194379,0.0001155573256996
COMPLETED,,pinn,all,1.1,0.27,False,0.2093312368277515,0.0418049284949206,0.2093312554690876,0.0418049448680683,1.8641336085867263e-08,1.6373147698756085e-08,2.4810872145725532e-08,-14.99999335625205,,2702.6994123001705,,6.229489972814918,0.2029009209945798,6.432390893809497,1.2100058241906078,0.0007921003824984,-532.0843322231875,532.0843322231875,4516,1601,3201,9.159471138052349e-06,0.0001173923190202,9.159471138051503e-06,0.0001173923190202,1.0637023170027247e-05,9.617218635285948e-05,9.530165513187467e-06,0.0001232935250781,4.1947778584017215e-11,5.934198576973415e-09,2.4810872191516563e-08,1.0907672092172197e-08,initial_80,16.81154850963503,0.0,False,16.81154850963503,23.24393940344453,0.0001232935250781
COMPLETED,,pinn,all,1.1,0.275,False,0.2114184963433446,0.0390484380561166,0.2114184889293118,0.0390484241502818,7.414032776598134e-09,1.3905834803096262e-08,1.575881098254163e-08,-14.99999335625205,,3324.592742210003,,6.273634889163077,0.2041464895009994,6.477781378664076,1.210005560278908,0.000663724419078,-560.3986598222782,560.3986598222782,4516,1601,3201,9.617999473987547e-06,0.0001250756422971,9.617999473979988e-06,0.0001250756422971,1.145710641145939e-05,0.000103130139407,9.98714765841106e-06,0.0001311054474788,4.625311245121111e-11,6.695819676494352e-09,1.5758810951926657e-08,7.190294429921779e-09,initial_80,17.062522209249437,0.0,False,17.062522209249437,23.540303587913513,0.0001311054474788
COMPLETED,,pinn,all,1.1,0.28,False,0.2134540034479028,0.0362992172070976,0.2134540037588868,0.0362992063903203,3.1098398856066467e-10,1.0816777300248772e-08,1.0821246795278176e-08,-14.99999335625205,,4117.850750715815,,6.610599557869136,0.2136178454384207,6.824217403307557,1.2100063030437591,0.0005538292308917,-593.2209959887729,593.2209959887729,4516,1601,3201,1.0120449602753629e-05,0.0001340755988422,1.0120449602756834e-05,0.0001340755988422,1.2530504813665654e-05,0.000111284490643,1.0498540017952132e-05,0.0001402467197331,5.1211701546094446e-11,7.651287381449379e-09,1.0821246769927006e-08,5.013379693946531e-09,initial_80,17.408858084119856,0.0,False,17.408858084119856,24.233075487427413,0.0001402467197331
COMPLETED,,pinn,all,1.1,0.285,False,0.2154401364406462,0.0335571621878426,0.2154401410217429,0.0335571646687996,4.581096696432141e-09,2.480957002337636e-09,5.2097595519860245e-09,-14.99999335625205,,5144.3087753642985,,6.762823204509914,0.2198661314323544,6.982689335942268,1.2100068108276625,0.0004527509167147,-631.6234505179759,631.6234505179759,4516,1601,3201,1.0687528877882243e-05,0.0001428602085295,1.068752887788493e-05,0.0001428602085295,1.3854374170375054e-05,0.0001193728197057,1.1078062297529456e-05,0.0001491280103193,5.711153772125499e-11,8.621768632366411e-09,5.2097595652036e-09,2.405186360292062e-09,initial_80,17.810377686284482,0.0,False,17.810377686284482,24.79306702222675,0.0001491280103193
COMPLETED,,pinn,all,1.1,0.29,False,0.2173791244470361,0.0308221720963001,0.217379127605084,0.0308221561282002,3.1580478787596174e-09,1.5968099901370048e-08,1.6277391709505313e-08,-14.99999335625205,,6495.2369550555895,,6.9197722701355815,0.2242044527083635,7.143976722843945,1.2100068082201418,0.0003606814127048,-677.0544474404635,677.0544474404635,4516,1601,3201,1.1209601029634267e-05,0.000152778597396,1.1209601029634384e-05,0.000152778597396,1.5484595212929037e-05,0.0001285268009815,1.1605684493470322e-05,0.0001591633869782,6.282763198584007e-11,9.791520261259734e-09,1.6277391634627812e-08,7.914899085291118e-09,initial_80,18.139323552139103,0.0,False,18.139323552139103,25.28330027498305,0.0001591633869782
COMPLETED,,pinn,all,1.1,0.295,False,0.2192730602272913,0.0280941487707899,0.2192730524682147,0.0280941471731246,7.759076575686308e-09,1.5976652986693372e-09,7.921856077582838e-09,-14.99999335625205,,8309.454608957332,,7.2459082789719105,0.2341725947335362,7.480080873705447,1.210007342077898,0.0002778239812515,-731.5157747472022,731.5157747472022,4517,1601,3201,1.1819936092941592e-05,0.0001632630772972,1.1819936092945591e-05,0.0001632630772972,1.740626833545662e-05,0.0001382819123094,1.2219575491076955e-05,0.000169750936105,6.985600986553209e-11,1.1095006025030331e-08,7.921856009917816e-09,4.067727845909149e-09,initial_80,18.678872396238148,0.0,False,18.678872396238148,26.158953269943595,0.000169750936105
COMPLETED,,pinn,all,1.1,0.3,False,0.2211239117409991,0.0253729963228432,0.2211239141307937,0.0253729919583373,2.389794584445326e-09,4.364505899051574e-09,4.975945126174544e-09,-14.99999335625205,,10806.043675140088,,6.793092087842524,0.2210850697010755,7.0141771575436,1.2100078006700945,0.0001969593264531,-797.861267563082,797.861267563082,4517,1601,3201,1.2421093002096525e-05,0.0001736387148407,1.2421093002096948e-05,0.0001736387148407,1.925103333266056e-05,0.0001480514913341,1.283088086144572e-05,0.0001801813914505,7.714162642002975e-11,1.2434482332679409e-08,4.975945093130019e-09,2.4774004995075524e-09,initial_80,19.39807706233114,0.0,False,19.39807706233114,26.41225421987474,0.0001801813914505
COMPLETED,,pinn,all,1.1,0.305,False,0.222933531423503,0.0226586211744938,0.2229335190897463,0.0226586150013513,1.2333756710392052e-08,6.173142500648376e-09,1.3792361760208156e-08,-14.99999335625205,,14345.908088730675,,7.885197306983173,0.2566137099638581,8.141811016947031,1.2100088691847186,0.0001335496862602,-880.2958422717685,880.2958422717685,4517,1601,3201,1.3057366710736767e-05,0.0001865377458054,1.3057366710737726e-05,0.0001865377458054,2.0773535597011253e-05,0.0001600302008693,1.346027450483974e-05,0.00019320010848,8.52471426782131e-11,1.4249336821592353e-08,1.3792361736915492e-08,7.196139982561762e-09,initial_80,20.30895342770964,0.0,False,20.30895342770964,28.45076444465667,0.00019320010848
COMPLETED,,pinn,all,1.1,0.31,False,0.2247036667495888,0.0199509324746749,0.2247036699772973,0.0199509422037612,3.227708489372816e-09,9.729086300480638e-09,1.0250523027366429e-08,-14.99999335625205,,19556.12720534604,,7.199461683630943,0.2328313458710909,7.432293029502034,1.210009043231262,7.970859592714715e-05,-985.2853118890704,985.2853118890704,4517,1601,3201,1.3693842459454358e-05,0.0001972345774679,1.3693842459450533e-05,0.0001972345774679,2.182439424589981e-05,0.0001702209259411,1.410194360772163e-05,0.0002038846511659,9.376022180873632e-11,1.5762582461498198e-08,1.025052311399804e-08,5.5552118187142165e-09,initial_80,21.24303895421326,0.0,False,21.24303895421326,28.675331983715296,0.0002038846511659
COMPLETED,,pinn,all,1.1,0.315,False,0.2264359667445679,0.0172498403916324,0.2264359729448585,0.017249845471531,6.200290614266635e-09,5.079898602461386e-09,8.015545740163427e-09,-14.99999335625205,,27601.39680099768,,9.073576832190156,0.2927246047183871,9.366301436908545,1.2100096266736415,3.581242726746272e-05,-1123.3140530223702,1123.3140530223702,4517,1601,3201,1.4466011917260276e-05,0.000211876237893,1.4466011917263378e-05,0.000211876237893,2.3562916907097885e-05,0.0001839695361062,1.4883075101739783e-05,0.0002186140259937,1.0463263588889048e-10,1.803185367688087e-08,8.015545751157337e-09,4.128014162616367e-09,initial_80,23.018780203536156,0.0,False,23.018780203536156,32.3850816404447,0.0002186140259937
COMPLETED,,pinn,all,1.1,0.32,True,0.2281319917527765,0.0145552597941017,0.2281320062365518,0.0145552830358356,1.4483775317986058e-08,2.3241733900294936e-08,2.7385359996794294e-08,-14.99999335625205,,33812.50672058745,,9.539140810258688,0.3118173833936453,9.850958193652332,1.2100104583391869,-2.5078419910586603e-06,-1199.9999999999932,1199.9999999999932,4517,1601,3201,1.5171092965703977e-05,0.0002242984376022,1.517109296570407e-05,0.0002242984376022,2.795831885873385e-05,0.0001962073280371,1.55909047488013e-05,0.0002310078349329,1.1508072272903291e-10,1.998251819568253e-08,2.7385360070320823e-08,1.507036870917185e-08,initial_80,23.44170504435897,0.0,False,23.44170504435897,33.2926632380113,0.0002310078349329
COMPLETED,,pinn,all,1.1,0.325,False,0.2297932172060339,0.0118671046042683,0.2297932280423447,0.0118671098872725,1.0836310793127524e-08,5.283004199038711e-09,1.2055528398718685e-08,-14.99999335625205,,35971.046388391886,,9.837335955351593,0.3172021228820085,10.1545380782336,1.2100109039841156,-2.508365167793201e-05,-1199.9999999999932,1199.9999999999932,4517,1601,3201,1.5857014857644897e-05,0.0002387322090489,1.5857014857639113e-05,0.0002387322090489,3.4374867818234123e-05,0.000210552428541,1.6273593690579562e-05,0.0002454423706458,1.2572254348697243e-10,2.239491225797252e-08,1.2055528463819698e-08,6.664537086923689e-09,initial_80,23.32875574659556,0.0,False,23.32875574659556,33.48329382482916,0.0002454423706458
COMPLETED,,pinn,all,1.1,0.33,False,0.2314210424037635,0.0091852939187754,0.2314210468811132,0.0091852999191157,4.4773497132055695e-09,6.000340299280871e-09,7.486704492733504e-09,-14.99999335625205,,38223.529831109474,,9.913199555128813,0.3219194421544671,10.23511899728328,1.210011469924895,-3.7357215424498886e-05,-1199.9999999999932,1199.9999999999932,4517,1601,3201,1.66157451284525e-05,0.0002541173948952,1.6615745128438852e-05,0.0002541173948952,4.4710772142370906e-05,0.0002264117899096,1.702892440433669e-05,0.0002608142094821,1.3804146714591068e-10,2.508444751914141e-08,7.486704552517358e-09,4.4460206920852445e-09,initial_80,23.483286486007277,0.0,False,23.483286486007277,33.71840548329055,0.0002608142094821
COMPLETED,,pinn,all,1.1,0.335,False,0.2330167931103344,0.0065097464852899,0.23301679923628,0.0065097569970584,6.1259455841344845e-09,1.0511768499914254e-08,1.2166531399522475e-08,-14.99999335625205,,40572.31131421816,,7.821984780952334,0.2538769375532865,8.075861718505621,1.2100122622329947,-4.150713496062248e-05,-1199.9999999999932,1199.9999999999932,4517,1601,3201,1.741160264839846e-05,0.0002703943767599,1.741160264839774e-05,0.0002703943767599,6.189515235172324e-05,0.0002444191705337,1.7821431172255178e-05,0.0002770561657664,1.5158241328805389e-10,2.8058098400229884e-08,1.2166531517136569e-08,7.221064250756286e-09,initial_80,24.0337155982852,0.0,False,24.0337155982852,32.10957731679082,0.0002770561657664
COMPLETED,,pinn,all,1.1,0.34,False,0.2345817288351911,0.0038403842641137,0.2345817160164399,0.0038404005009494,1.2818751199406009e-08,1.623683569974138e-08,2.0687078475528373e-08,-14.99999335625205,,43019.75009569575,,9.86321337055415,0.3183903116732836,10.181603682227433,1.2100130207637492,-3.183206487515405e-05,-1199.9999999999932,1199.9999999999932,4517,1601,3201,1.8239444339542305e-05,0.0002875871966657,1.8239444339544555e-05,0.0002875871966657,9.102058945538208e-05,0.0002662221452999,1.864294705195288e-05,0.0002942052443941,1.6633838750834684e-10,3.1336049532981753e-08,2.0687078530491597e-08,1.225861727187852e-08,initial_80,25.242259389720857,0.0,False,25.242259389720857,35.42386307194829,0.0002942052443941
COMPLETED,,pinn,all,1.1,0.345,False,0.2361168831795016,0.0011771278177396,0.2361170202054079,0.0011771223803111,1.3702590628827949e-07,5.437428500076197e-09,1.3713374720621398e-07,-14.99999335625205,,45568.24753615103,,11.4825867600739,0.3743556393310427,11.856942399404945,1.2100136391867748,-1.2298022748928832e-05,-1199.9999999999932,1199.9999999999932,4517,1601,3201,1.903625503296316e-05,0.000305499809292,1.9036255032957072e-05,0.000305499809292,0.0001385168576661,0.0002949892500647,1.9450397489766296e-05,0.0003119688323217,1.8118984090875759e-10,3.48970474739474e-08,1.371337472595578e-07,1.3260100429808256e-08,initial_80,26.82430351432413,0.0,False,26.82430351432413,38.68124591372907,0.0003119688323217
