status,error,source,alpha_set,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_used,ci_used,cr_abs_error,ci_abs_error,complex_spectral_error,ln_p_start_right,stage1_mismatch,stage2_mismatch,stage1_seconds,stage2_seconds,reconstruction_seconds,fixed_c_total_seconds,alignment_real,alignment_imag,shooting_y_min,shooting_y_max,n_shooting_points,n_core20,n_core40,p_rel_l2_core20,p_rel_l2_core40,rho_rel_l2_core20,rho_rel_l2_core40,u_rel_l2_core20,u_rel_l2_core40,v_rel_l2_core20,v_rel_l2_core40,p_overlap_error_core20,p_overlap_error_core40,corrected_spectral_error,corrected_mismatch,powell_pass,optimization_seconds_pass1,optimization_seconds_retry,retry_attempted,adaptive_optimization_seconds,adaptive_total_seconds,modal_max
COMPLETED,,pinn,all,1.2,0.225,False,0.2517255463896445,0.0508226690289241,0.2517255601365869,0.0508226842949521,1.3746942417736108e-08,1.5266027997284937e-08,2.0543369651798602e-08,-14.99999335625205,,1313.893965275536,,6.315107377246022,0.2034149263054132,6.518522303551436,1.4400064570369948,0.0018421296237473,-544.4136294134839,544.4136294134839,4516,1601,3201,1.0141073554563289e-05,0.0001307276972523,1.0141073554567988e-05,0.0001307276972523,9.807453307172048e-06,9.268903472666683e-05,1.0953090886085694e-05,0.0001419798994186,5.142108960853875e-11,7.386530942454783e-09,2.0543369677580485e-08,7.48957094661038e-09,initial_80,17.32416243944317,0.0,False,17.32416243944317,23.842684742994606,0.0001419798994186
COMPLETED,,pinn,all,1.2,0.23,False,0.253903497837451,0.0482959149342062,0.253903491016753,0.0482959304940697,6.8206979508822485e-09,1.5559863501823923e-08,1.6989151618976198e-08,-14.99999335625205,,1571.837714777089,,6.633956215344369,0.2156512225046754,6.849607437849045,1.4400064840581608,0.0016736203151179,-561.1451021246309,561.1451021246309,4516,1601,3201,1.077342169461925e-05,0.0001398583666743,1.077342169462834e-05,0.0001398583666743,1.0490495027400711e-05,0.0001000962003334,1.1609868489389924e-05,0.000151493108183,5.803302283169387e-11,8.426663811178514e-09,1.6989151657106967e-08,6.426347624173479e-09,initial_80,17.508205054327846,0.0,False,17.508205054327846,24.35781249217689,0.000151493108183
COMPLETED,,pinn,all,1.2,0.235,False,0.2560225128206299,0.0457721821085441,0.256022504595241,0.0457721942400043,8.225388870020112e-09,1.2131460204456436e-08,1.4657057984307797e-08,-14.99999335625205,,1884.72847654452,,6.761481100693345,0.2188302502036094,6.9803113508969545,1.4400073027400409,0.0015112109028758,-580.1916749417167,580.1916749417167,4516,1601,3201,1.1411904410498176e-05,0.000149990856819,1.1411904410501617e-05,0.000149990856819,1.1211787630329452e-05,0.0001083489284727,1.2286207755954002e-05,0.0001620328173122,6.511624572880237e-11,9.658392308153909e-09,1.4657057999101386e-08,5.713702521048181e-09,initial_80,17.91107243206352,0.0,False,17.91107243206352,24.891383782960474,0.0001620328173122
COMPLETED,,pinn,all,1.2,0.24,True,0.2580854136933824,0.0432515037135513,0.2580854295944025,0.0432514899994228,1.5901020111730446e-08,1.3714128499486833e-08,2.099808946295098e-08,-14.99999335625205,,2266.966886796997,,6.478490646928549,0.2089462094008922,6.687436856329441,1.440008289768676,0.0013552621953676,-601.9222772676137,601.9222772676137,4516,1601,3201,1.192340776288182e-05,0.000158708484909,1.1923407762874402e-05,0.000158708484909,1.196671238863636e-05,0.0001157203737205,1.2801169508097596e-05,0.0001709847381646,7.108402755306997e-11,1.0758061885773884e-08,2.0998089500455493e-08,8.367471803879396e-09,initial_80,18.098118538036942,0.0,False,18.098118538036942,24.785555394366384,0.0001709847381646
COMPLETED,,pinn,all,1.2,0.245,False,0.2600948465164141,0.0407339128760973,0.2600948481116108,0.0407339188110073,1.5951966969574014e-09,5.934909994009807e-09,6.145551980008085e-09,-14.99999335625205,,2737.7310557495416,,6.530548946931958,0.2115045953541994,6.742053542286158,1.4400083305007234,0.0011963111074955,-626.7973164406036,626.7973164406036,4516,1601,3201,1.2645608699871134e-05,0.0001689634178312,1.264560869987033e-05,0.0001689634178313,1.291675617809143e-05,0.0001243327044143,1.3559280772857216e-05,0.0001815469374319,7.995570872054714e-11,1.2140216498757184e-08,6.145552040317622e-09,2.475839284764429e-09,initial_80,18.392061824910343,0.0,False,18.392061824910343,25.1341153671965,0.0001815469374319
COMPLETED,,pinn,all,1.2,0.25,False,0.2620532957337129,0.0382194426266371,0.2620532986188013,0.0382194338780272,2.885088390414125e-09,8.748609905961935e-09,9.212052448135414e-09,-14.99999335625205,,3323.0179620087883,,7.139799889177084,0.2307819174602627,7.370581806637347,1.440009536253037,0.0010547956269179,-655.4019585909696,655.4019585909696,4516,1601,3201,1.3359242314680062e-05,0.0001812640487902,1.3359242314688463e-05,0.0001812640487902,1.3990704084057292e-05,0.0001346038563169,1.429771139807571e-05,0.0001942438189258,8.923439764885188e-11,1.3918714403260424e-08,9.212052421776172e-09,3.861980256702986e-09,initial_80,18.6823418205604,0.0,False,18.6823418205604,26.052923627197746,0.0001942438189258
COMPLETED,,pinn,all,1.2,0.255,False,0.263963097096914,0.035708125553459,0.2639631080138376,0.0357081265008441,1.0916923587345197e-08,9.473851009245138e-10,1.0957954149447224e-08,-14.99999335625205,,4058.625932836577,,7.277107086963952,0.234472781419754,7.511579868383706,1.440009992956233,0.0009208279725442,-688.4843221852304,688.4843221852304,4516,1601,3201,1.4004499058238006e-05,0.0001915520198258,1.4004499058248752e-05,0.0001915520198258,1.5168461224440225e-05,0.0001435507638314,1.4949553347544128e-05,0.0002047191149582,9.806333522988098e-11,1.5429498345653773e-08,1.0957954204750521e-08,4.580656778593403e-09,initial_80,19.402569809928536,0.0,False,19.402569809928536,26.914149678312242,0.0002047191149582
COMPLETED,,pinn,all,1.2,0.26,False,0.2658264498854984,0.0331999947643817,0.2658264596437629,0.033199996540578,9.758264474246658e-09,1.7761963011508895e-09,9.918598633353733e-09,-14.99999335625205,,4994.915855783076,,7.489135703071952,0.2415003161877393,7.730636019259691,1.4400105142293191,0.000794741520723,-727.020551802945,727.020551802945,4517,1601,3201,1.4789993900602516e-05,0.0002043646528654,1.478999390058996e-05,0.0002043646528654,1.6594119697586828e-05,0.0001545453200523,1.5762343331280604e-05,0.0002178356847513,1.0937217798101527e-10,1.7475677793754585e-08,9.918598640809325e-09,4.274707331308763e-09,initial_80,19.61964772362262,0.0,False,19.61964772362262,27.35028374288231,0.0002178356847513
COMPLETED,,pinn,all,1.2,0.265,False,0.2676454262351495,0.0306950823757335,0.2676454379948523,0.0306950703870018,1.17597028226335e-08,1.1988731698359125e-08,1.679345998333563e-08,-14.99999335625205,,6204.347607286243,,7.660048894584179,0.2479804428294301,7.908029337413609,1.4400114554005987,0.000668234558822,-772.3044046194686,772.3044046194686,4517,1601,3201,1.557094455708925e-05,0.0002180556558239,1.5570944557087065e-05,0.0002180556558239,1.823398658709645e-05,0.000166394882498,1.655957455009669e-05,0.0002318197543272,1.2122702841566024e-10,1.9777727455760896e-08,1.6793459965240876e-08,7.53412190248811e-09,initial_80,20.26677556335926,0.0,False,20.26677556335926,28.17480490077287,0.0002318197543272
COMPLETED,,pinn,all,1.2,0.27,False,0.2694219816973155,0.0281934209134859,0.2694219939874779,0.0281934151626378,1.2290162387795789e-08,5.750848099811412e-09,1.3569095230909645e-08,-14.99999335625205,,7793.961581928188,,6.9227158492431045,0.2229951312765479,7.145710980519652,1.4400123124945765,0.00055922431608,-826.0861424853373,826.0861424853373,4517,1601,3201,1.6264222926510953e-05,0.0002301533559693,1.626422292651689e-05,0.0002301533559693,2.009034010169338e-05,0.0001772304901662,1.7239675583127695e-05,0.000244043651066,1.3226242323582935e-10,2.189142789266185e-08,1.3569095204442092e-08,6.1866070670308356e-09,initial_80,20.89631514623761,0.0,False,20.89631514623761,28.042026126757264,0.000244043651066
COMPLETED,,pinn,all,1.2,0.275,False,0.2711579633741122,0.0256950422078037,0.2711579590545463,0.0256950681930348,4.319565871657716e-09,2.5985231102282347e-08,2.634180868426866e-08,-14.99999335625205,,9926.904211131485,,8.37528758123517,0.2713945098221302,8.6466820910573,1.44001393059481,0.0004590750658058,-890.7944807864214,890.7944807864214,4517,1601,3201,1.7284981763564057e-05,0.0002471882499717,1.7284981763561126e-05,0.0002471882499717,2.225521561179936e-05,0.0001920471204708,1.828850838477303e-05,0.000261435918933,1.4938517090001824e-10,2.5109584966820364e-08,2.6341808753882964e-08,1.2361446829388424e-08,initial_80,22.03390011191368,0.0,False,22.03390011191368,30.68058220297098,0.000261435918933
COMPLETED,,pinn,all,1.2,0.28,False,0.2728551179959058,0.0231999783501148,0.27285512815186,0.0231999868764798,1.0155954244250864e-08,8.526364999456026e-09,1.3260554540262104e-08,-14.99999335625205,,12861.217893259927,,8.883477191440761,0.2875495469197631,9.171026738360524,1.4400136890365596,0.0003607066710074,-969.9010418274852,969.9010418274852,4517,1601,3201,1.807745899259249e-05,0.0002602465344702,1.807745899259105e-05,0.0002602465344702,2.4332061340395067e-05,0.0002040042074749,1.910640368041719e-05,0.0002745451106837,1.6339662955999756e-10,2.7579979300362826e-08,1.3260554596032345e-08,6.3529070181506695e-09,initial_80,23.163526890799403,0.0,False,23.163526890799403,32.33455362915993,0.0002745451106837
COMPLETED,,pinn,all,1.2,0.285,False,0.2745150983935676,0.0207082606481318,0.2745150851575597,0.0207082336270832,1.3236007900818691e-08,2.702104860002885e-08,3.0088685125735484e-08,-14.99999335625205,,17023.153953195808,,9.371716575697064,0.3030056683346629,9.674722244031727,1.4400147469929223,0.0002795392512772,-1068.535658360056,1068.535658360056,4517,1601,3201,1.892414439661464e-05,0.0002788244452946,1.892414439661391e-05,0.0002788244452946,2.6476821793725577e-05,0.0002204569186978,1.9938898387008592e-05,0.0002934138935768,1.7906198745976099e-10,3.1469863714939095e-08,3.00886850483488e-08,1.4739930885725812e-08,initial_80,23.719257065095007,0.0,False,23.719257065095007,33.393979309126735,0.0002934138935768
COMPLETED,,pinn,all,1.2,0.29,False,0.2761394710534925,0.0182199207352464,0.2761394768226573,0.0182199263854244,5.769164812541305e-09,5.650178002553074e-09,8.075133069788967e-09,-14.99999335625205,,23155.96198433607,,7.722254270687699,0.2493712557479739,7.971625526435673,1.440016033546199,0.000207820562558,-1194.6126507625215,1194.6126507625215,4517,1601,3201,1.992111021653268e-05,0.000293804073121,1.9921110216546465e-05,0.000293804073121,2.899449160132528e-05,0.0002343532476082,2.095986151338658e-05,0.00030840780504,1.984257202991557e-10,3.4617235300515865e-08,8.07513308435442e-09,4.077279436507459e-09,initial_80,25.8410437181592,0.0,False,25.8410437181592,33.81266924459487,0.00030840780504
COMPLETED,,pinn,all,1.2,0.295,True,0.2777297208789549,0.0157349889620073,0.2777297458833105,0.0157349894573259,2.5004355586055738e-08,4.953186021061651e-10,2.5009261060485362e-08,-14.99999335625205,,24997.552695700848,,9.803727663122118,0.3168876646086573,10.120615327730777,1.4400164586943636,0.0001410285299188,-1199.9999999999932,1199.9999999999932,4517,1601,3201,2.087240169722739e-05,0.0003117365112661,2.0872401697224555e-05,0.0003117365112661,3.349558834050177e-05,0.0002509987707177,2.192133852540449e-05,0.0003264326115461,2.1782786685520248e-10,3.8636935650870896e-08,2.500926111742861e-08,1.273247379954638e-08,initial_80,25.897519374266267,0.0,False,25.897519374266267,36.01813470199704,0.0003264326115461
COMPLETED,,pinn,all,1.2,0.3,False,0.2792872569838768,0.0132534965062895,0.2792872831066854,0.0132535113166746,2.6122808582940138e-08,1.4810385100608172e-08,3.002912977575686e-08,-14.99999335625205,,26694.011469016197,,10.422460431233048,0.3399960175156593,10.762456448748708,1.4400177125095188,9.038197316336478e-05,-1199.9999999999932,1199.9999999999932,4517,1601,3201,2.190275338549845e-05,0.0003308442660976,2.1902753385494487e-05,0.0003308442660976,3.9834533539509867e-05,0.0002690257595816,2.2953952867912705e-05,0.000345615288737,2.3986557184940693e-10,4.312820611751533e-08,3.0029129780890264e-08,1.5628067141847904e-08,initial_80,26.2969414871186,0.0,False,26.2969414871186,37.05939793586731,0.000345615288737
COMPLETED,,pinn,all,1.2,0.305,False,0.2808134170882979,0.010775474028804,0.2808134119494115,0.0107754621725092,5.138886371991447e-09,1.1856294800105528e-08,1.2922069475561909e-08,-14.99999335625205,,28470.91456255445,,7.419865460135043,0.2403916707262396,7.660257130861282,1.4400185940661323,5.025865429787276e-05,-1199.9999999999932,1199.9999999999932,4517,1601,3201,2.288101392846752e-05,0.0003507658156332,2.288101392845854e-05,0.0003507658156332,4.931720866323151e-05,0.0002883615778429,2.3924948699363825e-05,0.0003655802227834,2.6176982803605137e-10,4.802915709589684e-08,1.292206938483794e-08,6.837557255079254e-09,initial_80,25.234790325164795,0.0,False,25.234790325164795,32.89504745602608,0.0003655802227834
COMPLETED,,pinn,all,1.2,0.31,False,0.2823094754985374,0.0083009515354376,0.2823094739949426,0.0083009444301531,1.5035948042196876e-09,7.105284499653308e-09,7.262634863208394e-09,-14.99999335625205,,30330.539851057143,,8.128290162421763,0.264023725874722,8.392313888296485,1.4400196722867062,1.7505274072025945e-05,-1199.9999999999932,1199.9999999999932,4517,1601,3201,2.396179545924684e-05,0.0003719376791091,2.396179545924454e-05,0.0003719376791091,6.588324114126717e-05,0.0003100809779267,2.5003987017678476e-05,0.0003867596353304,2.87084356287437e-10,5.346747911083583e-08,7.262634809287347e-09,3.414903273418952e-09,initial_80,26.208304589614272,0.0,False,26.208304589614272,34.60061847791076,0.0003867596353304
COMPLETED,,pinn,all,1.2,0.315,False,0.283776640858734,0.0058299567246247,0.2837766404567206,0.0058299546825329,4.0201342255130607e-10,2.042091800345813e-09,2.081286552339927e-09,-14.99999335625205,,32275.177733942422,,11.455995730124414,0.3679870376363396,11.823982767760754,1.4400209746750097,-5.398526173227274e-07,-1199.9999999999932,1199.9999999999932,4517,1601,3201,2.508154936160793e-05,0.0003942400241955,2.508154936161025e-05,0.0003942400241955,9.893607197204156e-05,0.0003364217442567,2.6119250435713293e-05,0.0004090360627789,3.1454272519937376e-10,5.944611680686052e-08,2.081286505874445e-09,1.0991694763515727e-09,initial_80,26.31584114395082,0.0,False,26.31584114395082,38.139823911711574,0.0004090360627789
COMPLETED,,pinn,all,1.2,0.32,False,0.2852160674001321,0.0033625209460468,0.2852160609288147,0.0033625051804844,6.4713174263708595e-09,1.5765562399842892e-08,1.7042033535238427e-08,-14.99999335625205,,34307.14635499543,,8.06067212484777,0.2648869296535849,8.325559054501355,1.4400219836873436,-7.468289833689878e-06,-1199.9999999999932,1199.9999999999932,4517,1601,3201,2.6195446655616318e-05,0.0004175942728956,2.6195446655614325e-05,0.0004175942728956,0.0001731637669919,0.0003768401088236,2.722600253148044e-05,0.0004323271812676,3.431006589948993e-10,6.597378388040198e-08,1.7042033494500672e-08,9.305365591569152e-09,initial_80,27.17966097034514,0.0,False,27.17966097034514,35.505220024846494,0.0004323271812676
COMPLETED,,pinn,all,1.2,0.325,False,0.2866288204509615,0.0008989707890822,0.2866288167770777,0.0008986871619879,3.673883808286149e-09,2.836270943000008e-07,2.836508876123929e-07,-14.99999335625205,,36428.76257217527,,12.633501147851348,0.4087149761617183,13.042216124013066,1.4400218164898806,-3.628891554032113e-06,-1199.9999999999932,1199.9999999999932,4517,1601,3201,2.673398619126192e-05,0.0004404727994553,2.6733986191251407e-05,0.0004404727994553,0.0003487387621211,0.000468884020424,2.7770212792000315e-05,0.0004550507721957,3.5735259196201236e-10,7.26566845576926e-08,2.836508875911842e-07,3.8266208732650785e-09,initial_80,28.720504246652126,0.0,False,28.720504246652126,41.76272037066519,0.000468884020424
