source_path,action,trigger,location,match_excerpt,exclusive_supersonic,recommended_action,reason
assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LMEDGE_NEUTRAL3/metadata.json,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LMEDGE_NEUTRAL3/metadata.json,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LMEDGE_NEUTRAL3/metadata.json,COPY,Mach > 1,content,"est_anchor_loss"": 2.850673183699881e-29,   ""best_epoch"": 38710,   ""chart_id"": ""LMEDGE_NEUTRAL3"",   ""ci_lr"": 0.0002,   ""ci_prefit_steps"": 3000,   ""matched_epochs"": 40000,   ""n_local_anchors"": 4,   ""physics_gradient""",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LMEDGE_NEUTRAL3/model_best.pt,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LMEDGE_NEUTRAL3/model_best.pt,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LMEDGE_NEUTRAL3/model_state.pt,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LMEDGE_NEUTRAL3/model_state.pt,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LOWM_EXT_NEUTRAL2/ci_anchor_points.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LOWM_EXT_NEUTRAL2/ci_anchor_points.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LOWM_EXT_NEUTRAL2/ci_prefit_history.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LOWM_EXT_NEUTRAL2/ci_prefit_history.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LOWM_EXT_NEUTRAL2/history.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LOWM_EXT_NEUTRAL2/history.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LOWM_EXT_NEUTRAL2/metadata.json,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LOWM_EXT_NEUTRAL2/metadata.json,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LOWM_EXT_NEUTRAL2/metadata.json,COPY,Mach > 1,content,"best_anchor_loss"": 2.7616308476097204e-27,   ""best_epoch"": 1,   ""chart_id"": ""LOWM_EXT_NEUTRAL2"",   ""ci_lr"": 0.0002,   ""ci_prefit_steps"": 3000,   ""matched_epochs"": 25000,   ""n_local_anchors"": 6,   ""physics_gradient""",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LOWM_EXT_NEUTRAL2/model_best.pt,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LOWM_EXT_NEUTRAL2/model_best.pt,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LOWM_EXT_NEUTRAL2/model_state.pt,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LOWM_EXT_NEUTRAL2/model_state.pt,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LOWM_EXT_NEUTRAL3/ci_anchor_points.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LOWM_EXT_NEUTRAL3/ci_anchor_points.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LOWM_EXT_NEUTRAL3/ci_prefit_history.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LOWM_EXT_NEUTRAL3/ci_prefit_history.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LOWM_EXT_NEUTRAL3/history.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LOWM_EXT_NEUTRAL3/history.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LOWM_EXT_NEUTRAL3/metadata.json,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LOWM_EXT_NEUTRAL3/metadata.json,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LOWM_EXT_NEUTRAL3/metadata.json,COPY,Mach > 1,content,"st_anchor_loss"": 8.66620506258312e-28,   ""best_epoch"": 23043,   ""chart_id"": ""LOWM_EXT_NEUTRAL3"",   ""ci_lr"": 0.0002,   ""ci_prefit_steps"": 3000,   ""matched_epochs"": 25000,   ""n_local_anchors"": 5,   ""physics_gradient""",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LOWM_EXT_NEUTRAL3/model_best.pt,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LOWM_EXT_NEUTRAL3/model_best.pt,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LOWM_EXT_NEUTRAL3/model_state.pt,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/LOWM_EXT_NEUTRAL3/model_state.pt,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/ULTRALOW_M002_006_eta002_006/ci_anchor_points.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/ULTRALOW_M002_006_eta002_006/ci_anchor_points.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/ULTRALOW_M002_006_eta002_006/ci_prefit_history.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/ULTRALOW_M002_006_eta002_006/ci_prefit_history.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/ULTRALOW_M002_006_eta002_006/history.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/ULTRALOW_M002_006_eta002_006/history.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/ULTRALOW_M002_006_eta002_006/metadata.json,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/ULTRALOW_M002_006_eta002_006/metadata.json,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/ULTRALOW_M002_006_eta002_006/metadata.json,COPY,Mach > 1,content,"hor_loss"": 1.8162315050196938e-27,   ""best_epoch"": 956,   ""chart_id"": ""ULTRALOW_M002_006_eta002_006"",   ""ci_lr"": 0.0002,   ""ci_prefit_steps"": 3000,   ""matched_epochs"": 45000,   ""n_local_anchors"": 4,   ""physic",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/ULTRALOW_M002_006_eta002_006/model_best.pt,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/ULTRALOW_M002_006_eta002_006/model_best.pt,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/ULTRALOW_M002_006_eta002_006/model_state.pt,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/anchors_only_N340/seed_1234/ULTRALOW_M002_006_eta002_006/model_state.pt,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/fixed_mach_stage0_multiseed/seed_1234/stage0_report.txt,COPY,Mach > 1,content,"Stage 0 CI anchor lock: PASS Mach=0.5 alpha_range=[0.1, 0.8] anchors=0.100000 0.300000 0.550000 0.800000 epochs=1000 learning_rate=0.01 weights: anchor=100.0",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/fixed_mach_stage0_multiseed/seed_2345/stage0_report.txt,COPY,Mach > 1,content,"Stage 0 CI anchor lock: PASS Mach=0.5 alpha_range=[0.1, 0.8] anchors=0.100000 0.300000 0.550000 0.800000 epochs=1000 learning_rate=0.01 weights: anchor=100.0",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/fixed_mach_stage0_multiseed/seed_3456/stage0_report.txt,COPY,Mach > 1,content,"Stage 0 CI anchor lock: PASS Mach=0.5 alpha_range=[0.1, 0.8] anchors=0.100000 0.300000 0.550000 0.800000 epochs=1000 learning_rate=0.01 weights: anchor=100.0",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/ETAEDGE_HM2A.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/ETAEDGE_HM2A.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/ETAEDGE_HM2A.csv,COPY,Mach > 1,content,"assic,naive_max_growth_p_overlap_defect,naive_max_growth_modal_rel_max ETAEDGE_HM2A,0.84,0.025,0.0135646599662505,True,,longwave_map10_N301,301,0.5735251317446493,0.5592990428124042,108,590,3.7706961885",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/ETAEDGE_HM2B.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/ETAEDGE_HM2B.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/ETAEDGE_HM2B.csv,COPY,Mach > 1,content,"assic,naive_max_growth_p_overlap_defect,naive_max_growth_modal_rel_max ETAEDGE_HM2B,0.92,0.025,0.0097979589711327,True,,extreme_longwave_map20_N301,301,0.5248927817134387,0.5291834688362428,86,586,-4.90",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM1_NEUTRAL2.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM1_NEUTRAL2.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM1_NEUTRAL2.csv,COPY,Mach > 1,content,"erlap_classic,naive_max_growth_p_overlap_defect,naive_max_growth_modal_rel_max HM1_NEUTRAL2,0.7,0.8150000000000001,0.5820264169262424,True,,standard_N301,301,0.09613163691597658,0.09774410508961823,126,557,-4.06",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM1_NEUTRAL3.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM1_NEUTRAL3.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM1_NEUTRAL3.csv,COPY,Mach > 1,content,"erlap_classic,naive_max_growth_p_overlap_defect,naive_max_growth_modal_rel_max HM1_NEUTRAL3,0.7,0.9275,0.6623674867473494,True,,near_neutral_N401,401,0.03689308260491053,0.04026104886185792,161,746,8.53398224784",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM2_HIGH.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM2_HIGH.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM2_HIGH.csv,COPY,Mach > 1,content,"erlap_classic,naive_max_growth_p_overlap_defect,naive_max_growth_modal_rel_max HM2_HIGH,0.915,0.5625,0.2269427842954033,True,,standard_N301,301,0.22143293949696002,0.22011704098686177,163,568,-3.8979802",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM2_LOW.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM2_LOW.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM2_LOW.csv,COPY,Mach > 1,content,"erlap_classic,naive_max_growth_p_overlap_defect,naive_max_growth_modal_rel_max HM2_LOW,0.915,0.26875,0.1084282191633593,True,,standard_N301,301,0.38032812550234774,0.37962196576383356,136,579,1.20950507",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM2_MID.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM2_MID.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM2_MID.csv,COPY,Mach > 1,content,"erlap_classic,naive_max_growth_p_overlap_defect,naive_max_growth_modal_rel_max HM2_MID,0.915,0.375,0.1512951895302688,True,,standard_N301,301,0.3215071769711018,0.3204115203920191,138,575,2.624539491477",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM2_NEUTRAL1.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM2_NEUTRAL1.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM2_NEUTRAL1.csv,COPY,Mach > 1,content,"erlap_classic,naive_max_growth_p_overlap_defect,naive_max_growth_modal_rel_max HM2_NEUTRAL1,0.915,0.6687500000000001,0.2698097546623129,True,,standard_N301,301,0.16506832587325646,0.16406493482988965,13",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM2_NEUTRAL2.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM2_NEUTRAL2.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM2_NEUTRAL2.csv,COPY,Mach > 1,content,"erlap_classic,naive_max_growth_p_overlap_defect,naive_max_growth_modal_rel_max HM2_NEUTRAL2,0.915,0.8150000000000001,0.3288148785791177,True,,standard_N301,301,0.08662879636818163,0.08668666817988213,137,582,1.7",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM2_NEUTRAL3.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM2_NEUTRAL3.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM2_NEUTRAL3.csv,COPY,Mach > 1,content,"erlap_classic,naive_max_growth_p_overlap_defect,naive_max_growth_modal_rel_max HM2_NEUTRAL3,0.915,0.9275,0.3742034354381984,True,,near_neutral_N401,401,0.030336134390843164,0.030382607369241792,182,788,-3.660784",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM2_VLOW_EXTREME.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM2_VLOW_EXTREME.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM2_VLOW_EXTREME.csv,COPY,Mach > 1,content,"erlap_classic,naive_max_growth_p_overlap_defect,naive_max_growth_modal_rel_max HM2_VLOW_EXTREME,0.915,0.05875,0.0237029130264087,True,,extreme_longwave_map20_N301,301,0.5060109727968841,0.50564825008287",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM2_VLOW_MOD.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM2_VLOW_MOD.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/HM2_VLOW_MOD.csv,COPY,Mach > 1,content,"erlap_classic,naive_max_growth_p_overlap_defect,naive_max_growth_modal_rel_max HM2_VLOW_MOD,0.915,0.1362499999999999,0.054970585529331,True,,standard_N301,301,0.4577754052949758,0.45924349924657737,135,",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/LMEDGE_NEUTRAL2.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/LMEDGE_NEUTRAL2.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/LMEDGE_NEUTRAL2.csv,COPY,Mach > 1,content,"erlap_classic,naive_max_growth_p_overlap_defect,naive_max_growth_modal_rel_max LMEDGE_NEUTRAL2,0.02,0.8150000000000001,0.8148369836967393,True,,standard_N301,301,0.123975910374665,0.12512812379164728,1,601,-1.02260",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/LMEDGE_NEUTRAL3.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/LMEDGE_NEUTRAL3.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/LMEDGE_NEUTRAL3.csv,COPY,Mach > 1,content,"erlap_classic,naive_max_growth_p_overlap_defect,naive_max_growth_modal_rel_max LMEDGE_NEUTRAL3,0.02,0.9275,0.927314481446289,True,,near_neutral_N401,401,0.04701946817462851,0.0393766457668233,209,800,4.823175451506",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/LOWM_EXT_NEUTRAL2.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/LOWM_EXT_NEUTRAL2.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/LOWM_EXT_NEUTRAL2.csv,COPY,Mach > 1,content,"lap_classic,naive_max_growth_p_overlap_defect,naive_max_growth_modal_rel_max LOWM_EXT_NEUTRAL2,0.05,0.8150000000000001,0.8139806124841058,True,,standard_N301,301,0.12384582177660489,0.11773035548071555,1,601,-1.391",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/LOWM_EXT_NEUTRAL3.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/LOWM_EXT_NEUTRAL3.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/LOWM_EXT_NEUTRAL3.csv,COPY,Mach > 1,content,"lap_classic,naive_max_growth_p_overlap_defect,naive_max_growth_modal_rel_max LOWM_EXT_NEUTRAL3,0.05,0.9275,0.9263398994834456,True,,near_neutral_N401,401,0.04698613414388376,0.04654635078382045,1,801,8.362119342742",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/ULTRALOW_M002_006_eta002_006.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/ULTRALOW_M002_006_eta002_006.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/charts/ULTRALOW_M002_006_eta002_006.csv,COPY,Mach > 1,content,"assic,naive_max_growth_p_overlap_defect,naive_max_growth_modal_rel_max ULTRALOW_M002_006_eta002_006,0.02,0.025,0.0249949994998999,True,,longwave_map10_N301,301,0.9560264285421691,0.9552942995984184,1,601,2.21",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/gep_selection_N340_frozen/pointwise.csv,COPY,Mach > 1,content,"assic,naive_max_growth_p_overlap_defect,naive_max_growth_modal_rel_max ULTRALOW_M002_006_eta002_006,0.02,0.025,0.0249949994998999,True,,longwave_map10_N301,301,0.9560264285421692,0.9552942995984184,1,601,2.21",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/runtime_N340_frozen/map_1000_ci_checks.csv,COPY,Mach > 1,content,"0.05998799879975994,0.8983997335117742,0.8981789705576855,0.0002207629540886824 MAP_0002,0.02,0.1,0.0999799979995999,0.8364060974929014,0.8361407880149,0.0002653094780014076 MAP_0003,0.02,0.13999999999999999,",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/runtime_N340_frozen/map_1000_plan.csv,COPY,Mach > 1,content,"ping_kind,mapping_scale,xi_max MAP_0000,0.02,0.02,0.019995999599919982,ULTRALOW_M002_006_eta002_006,/lustre/fswork/projects/rech/fdb/usv13rn/These_PINN_KH_RT/assets/pinn_subsonic/anchor_budget_runs/N340/joint",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/runtime_N340_frozen/metadata.json,COPY,Mach > 1,content,"calar ci seeds GEP selection."",   ""classical_note"": ""Each classical query calls Mstab17SubsonicSolver.solve() and reconstructs the full mode. No cached classical solution is used."",   ""hardware"": {     ""host",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/analysis/pointwise.csv,COPY,Mach > 1,content,"e,OFFGRID_0009,uniform_full_domain,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciID",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/analysis/seed_spread_by_chart.csv,COPY,Mach > 1,content,"ted,n,median_ci_std,p95_ci_std,max_ci_std,median_ci_range,max_ci_range ETAEDGE_HM2B,32,0.00861001187741822,0.012307687943046305,0.01442657450779045,0.015622619859184783,0.028834257048859058 HM2_NEUTRAL3,14",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/analysis/summary_by_chart_seed.csv,COPY,Mach > 1,content,"82,0.0017041273641023793,0.0018844999987009563,0.001998682451446968,1.0,0.0,0.0 MID,2345,43,0.0005411645455124781,0.0015603801839873756,0.001804816212143567,0.0019363833668641904,1.0,0.0,0.0 MID,3456,43,0.",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/analysis_finalref/pointwise_finalref.csv,MOVE,Mach > 1,content,"e,OFFGRID_0009,uniform_full_domain,core,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciIDW,standard_N301,5.0,0.98,False,assets/pinn_subsonic/seedGEP_pq2d_ATLAS_MID_M010_070_eta0.35_0.55_ciID",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/analysis_finalref/summary_by_chart_seed_finalref.csv,MOVE,Mach > 1,content,"n,mean,p95,p99,max,fraction_lt_1pct,fraction_gt_5pct,fraction_gt_10pct ETAEDGE_HM2B,1234,32,0.0549720964143307,0.050673471125427,0.08905550208993145,0.08961506036872262,0.08968635338325338,0.125,0.5625,",false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_2345/ETAEDGE_HM2B/ci_anchor_metrics.csv,COPY,Mach > 1,path,assets/pinn_subsonic/article_work/seed_sensitivity_N340/joint_only/seed_2345/ETAEDGE_HM2B/ci_anchor_metrics.csv,false,KEEP_MIXED_OR_DOCUMENTATION,textual or mixed-regime occurrence; subsonic role retained
