final_reference_id,Mach,alpha,is_anchor,cr_reference,ci_reference,cr_pinn,ci_pinn,cr_abs_error,ci_abs_error,complex_spectral_error,p_rel_l2_core20,p_rel_l2_core40,overlap_error_core20,overlap_error_core40,envelope_rel_l2_core40,phase_rmse_core40,kappa_rel_l2_core40,q_rel_l2_core40,alignment_real,alignment_imag,n_core20,n_core40,cr_corrected,ci_corrected,corrected_spectral_error,corrected_mismatch,optimization_seconds,nfev_reported,optimizer_success,powell_pass,cr_pinn_original,ci_pinn_original
M1.050000_a0.31000000,1.05,0.31,False,0.1908199984534699,0.0255623444256405,0.1908199833571211,0.0255623369576137,0.001919488240866,0.0043739139375309,0.0047765634340758,0.9178787263079692,1.0860718589419909,0.6031390120063955,0.9117647025551916,0.6881874794150366,1.82626501379698,1.017369164037556,1.4471167887287646,0.2447553215299918,0.128306615366518,1601,3201,0.1908199833571211,0.0255623369576137,1.6842540486100194e-08,8.671301480540947e-09,18.89054636470973,80,False,initial_80,0.1927394866943359,0.0211884304881095
M1.050000_a0.31500000,1.05,0.315,False,0.1928091417506186,0.0227571871880615,0.1928091457374142,0.0227572008473557,0.0014311600968392,0.0031418536607349,0.0034524576243972,0.9233102630546848,1.077632665147107,0.6159451105142796,0.8774513896278932,0.6992682145536963,1.806560675136639,1.017253897481216,1.4408895955410224,0.2347632517319494,0.1319602345548267,1601,3201,0.1928091457374142,0.0227572008473557,1.4229225485006984e-08,7.467327035770913e-09,19.48954600840807,80,False,initial_80,0.1942403018474578,0.0196153335273265
M1.050000_a0.32000000,1.05,0.32,False,0.1947520134031705,0.0199604617242692,0.1947519986658806,0.0199604673205528,0.0007883551538058,0.001673153210151,0.0018495798207081,0.928783862941368,1.0674513696856942,0.6293781766548148,0.844610131173235,0.7110032163147544,1.7834942662983084,1.016978446136715,1.43440130921924,0.2244634596447243,0.1348233510127022,1601,3201,0.1947519986658806,0.0199604673205528,1.5764076334503713e-08,8.532864999535868e-09,20.542899291962385,80,False,initial_80,0.1955403685569763,0.0182873085141181
M1.050000_a0.32500000,1.05,0.325,True,0.1966506428787071,0.0171720129635716,0.196650655028108,0.0171720127246626,4.060336906142048e-07,1.4204648976848258e-07,4.301634144942354e-07,0.9342406251842305,1.0560021939707642,0.6433566848300973,0.8139850570532494,0.723333292234833,1.7574463025709852,1.0165430272679896,1.4277121411357003,0.2139335139543571,0.1368961355481716,1601,3201,0.196650655028108,0.0171720127246626,1.2151749659525862e-08,6.3870008917503365e-09,21.3568972395733,80,False,initial_80,0.1966502368450164,0.0171718709170818
M1.050000_a0.33000000,1.05,0.33,False,0.198506936805944,0.0143916908889867,0.1985069440005668,0.0143916971928759,0.0009220991308493,0.0018482073903225,0.0020654629904106,0.9396301207409548,1.0437655947436475,0.6578081880051208,0.7859366316932214,0.7361940401179287,1.7286892569174532,1.0159489221340012,1.420872520406472,0.2032457939453477,0.1381786921339677,1601,3201,0.1985069440005668,0.0143916971928759,9.565647744701336e-09,5.153407320904627e-09,21.693437713198364,80,False,initial_80,0.1975848376750946,0.0162398982793092
M1.050000_a0.33500000,1.05,0.335,False,0.2003226862203569,0.0116193463291404,0.2003226882732191,0.0116193399069861,0.0019601122390718,0.0038465875004055,0.0043172068965982,0.9449088345814054,1.0312163117900228,0.672666386800851,0.7606797418610625,0.7495151532461567,1.697444356711495,1.0151988435220116,1.4139239757181854,0.1924695060024933,0.1386711417226894,1601,3201,0.2003226882732191,0.0116193399069861,6.742277673414961e-09,4.047113201226922e-09,21.723190870136023,80,False,initial_80,0.1983625739812851,0.0154659338295459
M1.050000_a0.34000000,1.05,0.34,False,0.2020995788393004,0.0088548349733682,0.2020995865160167,0.0088548531688182,0.0030954353628142,0.0059732090164689,0.0067276255870691,0.9500392587124464,1.0188102171991518,0.6878695674800275,0.7383509721024548,0.7632206420216229,1.6639164817519128,1.0142966448592476,1.406901443165668,0.1816717534963779,0.1383738130195809,1601,3201,0.2020995865160167,0.0088548531688182,1.9748579088391162e-08,1.1677239179251797e-08,22.35178350098431,80,False,initial_80,0.1990041434764862,0.0148280439898371
M1.050000_a0.34500000,1.05,0.345,False,0.2038392058013355,0.0060980138143092,0.2038392038647981,0.006098026341822,0.0043083956836139,0.0082096173653811,0.0092714664779931,0.954988996017822,1.006971520562018,0.7033587731199977,0.719034236985356,0.7772289720372535,1.6283170843444563,1.0132472395825336,1.39983449330346,0.1709188023092631,0.1372882631973885,1601,3201,0.2038392038647981,0.006098026341822,1.2676306879413821e-08,8.164863963827875e-09,22.439689490012825,80,False,initial_80,0.1995308101177215,0.0143076311796903
M1.050000_a0.35000000,1.05,0.35,False,0.2055430635370356,0.0033487427887457,0.2055430506373014,0.0033487278550015,0.0055797174133402,0.0105403119790417,0.0119260816292805,0.9597301252536966,0.996079798148148,0.7190763685972233,0.7027720910203648,0.7914535074591728,1.590901776527809,1.0120566650967109,1.3927480852765546,0.1602772303038338,0.1354179256222853,1601,3201,0.2055430506373014,0.0033487278550015,1.97337237899706e-08,1.0975705933156978e-08,23.693391150794923,80,False,initial_80,0.1999633461236953,0.0138890547677874
M1.050000_a0.35500000,1.05,0.355,False,0.207214037919543,0.0006067672856304,0.207212528672761,0.0006069124758361,0.0068932278399684,0.0129524949826148,0.0146725497555257,0.9642393699280264,0.9864561837432504,0.7349671011349679,0.6895696321629297,0.8058049251220076,1.5519898177067808,1.010731627385805,1.3856620536317488,0.149812151312948,0.1327681597705993,1601,3201,0.207212528672761,0.0006069124758361,1.5162143794826935e-06,8.161094922808359e-09,24.35914256144315,80,False,initial_80,0.2003208100795745,0.0135592622682452
