source_path,proposed_destination,collision_group,experiment,chart,seed,anchor_budget,content_sha256,identical_content,proposed_unique_destination,action,reason
pinn_subsonic/assets/atlas/article/atlas/Fig_03_sparse_spectral_supervision.png,assets/article/misc/Fig_03_sparse_spectral_supervision.png,COLLISION_001,atlas,,,,9af485720d2aed2a33f968a4e5f1baa4c757933e30ab649a092b4cb73375c2ea,true,assets/article/misc/Fig_03_sparse_spectral_supervision.png,KEEP_CANONICAL,Byte-identical group; retain the highest-priority canonical source.
pinn_subsonic/src/plot/plot_kh_subsonic_ci_error_heatmap.py,code/plots/scripts/pinn_subsonic/plot_kh_subsonic_ci_error_heatmap.py,COLLISION_026,subsonic_general,,,,3b48bf71ad7504f92b5f9a21b7b8ce460fc7f208e7337802f77aaee517e3c24d,false,code/plots/scripts/pinn_subsonic/compatibility_wrapper/source_tree/pinn_subsonic/src/plot/plot_kh_subsonic_ci_error_heatmap.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
scripts/plot_kh_subsonic_ci_error_heatmap.py,code/plots/scripts/pinn_subsonic/plot_kh_subsonic_ci_error_heatmap.py,COLLISION_026,subsonic_general,,,,1f9d9e01bf3dcb70f087fe3269ebf8ebabf48edf7c3703979964737fe195858d,false,code/plots/scripts/pinn_subsonic/active_implementation/source_tree/scripts/plot_kh_subsonic_ci_error_heatmap.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
pinn_subsonic/src/plot/plot_kh_subsonic_ci_supervision_budget_summary.py,code/plots/scripts/pinn_subsonic/plot_kh_subsonic_ci_supervision_budget_summary.py,COLLISION_027,subsonic_general,,,,3a94f999fc3766b7a83f260a06b7098202659de2b8b683f3b29baa0ecf2eab02,false,code/plots/scripts/pinn_subsonic/compatibility_wrapper/source_tree/pinn_subsonic/src/plot/plot_kh_subsonic_ci_supervision_budget_summary.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
scripts/plot_kh_subsonic_ci_supervision_budget_summary.py,code/plots/scripts/pinn_subsonic/plot_kh_subsonic_ci_supervision_budget_summary.py,COLLISION_027,subsonic_general,,,,97849955880e95d69a016d8539e9530ed80895015cbd5f5b3adee9b17824f2da,false,code/plots/scripts/pinn_subsonic/active_implementation/source_tree/scripts/plot_kh_subsonic_ci_supervision_budget_summary.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
pinn_subsonic/src/plot/plot_kh_subsonic_ci_supervision_vs_physics.py,code/plots/scripts/pinn_subsonic/plot_kh_subsonic_ci_supervision_vs_physics.py,COLLISION_028,subsonic_general,,,,8138452ceecd32265e9bae8b50ff24713a61f3e5277061ff9b587b59575017b7,false,code/plots/scripts/pinn_subsonic/compatibility_wrapper/source_tree/pinn_subsonic/src/plot/plot_kh_subsonic_ci_supervision_vs_physics.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
scripts/plot_kh_subsonic_ci_supervision_vs_physics.py,code/plots/scripts/pinn_subsonic/plot_kh_subsonic_ci_supervision_vs_physics.py,COLLISION_028,subsonic_general,,,,97b64c122234dcfa43d0f598691fa551a54e949384610effe3a408bd7c997b27,false,code/plots/scripts/pinn_subsonic/active_implementation/source_tree/scripts/plot_kh_subsonic_ci_supervision_vs_physics.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
pinn_subsonic/src/plot/plot_kh_subsonic_ci_supervision_vs_physics_article.py,code/plots/scripts/pinn_subsonic/plot_kh_subsonic_ci_supervision_vs_physics_article.py,COLLISION_029,subsonic_general,,,,64d7ae89c1f2b24e61f4c23eae08fbba3e3da5672d40c8d797afe45d1dcf22a3,false,code/plots/scripts/pinn_subsonic/compatibility_wrapper/source_tree/pinn_subsonic/src/plot/plot_kh_subsonic_ci_supervision_vs_physics_article.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
scripts/assets_v2/plot_kh_subsonic_ci_supervision_vs_physics_article.py,code/plots/scripts/pinn_subsonic/plot_kh_subsonic_ci_supervision_vs_physics_article.py,COLLISION_029,subsonic_general,,,,c39cde6640643fe613919665eaf70c6a35601480cb4d74a6a9ea88a090c424f9,false,code/plots/scripts/pinn_subsonic/active_implementation/source_tree/scripts/assets_v2/plot_kh_subsonic_ci_supervision_vs_physics_article.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
pinn_subsonic/src/plot/plot_kh_subsonic_fixed_mach_classic_vs_pinn_modes.py,code/plots/scripts/pinn_subsonic/plot_kh_subsonic_fixed_mach_classic_vs_pinn_modes.py,COLLISION_030,fixed_Mach,,,,f2367a7c00d541952fd450b70501741699a53d805bd189249a5a272d331ade62,false,code/plots/scripts/pinn_subsonic/compatibility_wrapper/source_tree/pinn_subsonic/src/plot/plot_kh_subsonic_fixed_mach_classic_vs_pinn_modes.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
scripts/plot_kh_subsonic_fixed_mach_classic_vs_pinn_modes.py,code/plots/scripts/pinn_subsonic/plot_kh_subsonic_fixed_mach_classic_vs_pinn_modes.py,COLLISION_030,fixed_Mach,,,,5ebe55f23d7c7963b5fc82d3fb0a503d0c94225edb0a3b55d96fbfba22b85bbc,false,code/plots/scripts/pinn_subsonic/active_implementation/source_tree/scripts/plot_kh_subsonic_fixed_mach_classic_vs_pinn_modes.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
pinn_subsonic/src/plot/plot_kh_subsonic_fixed_mach_mode_field_error_heatmaps.py,code/plots/scripts/pinn_subsonic/plot_kh_subsonic_fixed_mach_mode_field_error_heatmaps.py,COLLISION_031,fixed_Mach,,,,6554cbcfa36deeb7276466dd0678f01a68d20545410fab607b1b6edf3dd8f0b4,false,code/plots/scripts/pinn_subsonic/compatibility_wrapper/source_tree/pinn_subsonic/src/plot/plot_kh_subsonic_fixed_mach_mode_field_error_heatmaps.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
scripts/plot_kh_subsonic_fixed_mach_mode_field_error_heatmaps.py,code/plots/scripts/pinn_subsonic/plot_kh_subsonic_fixed_mach_mode_field_error_heatmaps.py,COLLISION_031,fixed_Mach,,,,c6abae0c338343d30b8261ddeb062f92aa400b2c6eff4d59552cf8cb7bf98675,false,code/plots/scripts/pinn_subsonic/active_implementation/source_tree/scripts/plot_kh_subsonic_fixed_mach_mode_field_error_heatmaps.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
pinn_subsonic/src/plot/plot_kh_subsonic_mode_error_heatmaps_2d.py,code/plots/scripts/pinn_subsonic/plot_kh_subsonic_mode_error_heatmaps_2d.py,COLLISION_032,subsonic_general,,,,b132a40f1d3b652070550348b7cef2cac96675dbda851a7d035e2952b44fe084,false,code/plots/scripts/pinn_subsonic/compatibility_wrapper/source_tree/pinn_subsonic/src/plot/plot_kh_subsonic_mode_error_heatmaps_2d.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
scripts/plot_kh_subsonic_mode_error_heatmaps_2d.py,code/plots/scripts/pinn_subsonic/plot_kh_subsonic_mode_error_heatmaps_2d.py,COLLISION_032,subsonic_general,,,,ab612571a7a11d7f165c56969b2f83ce954c81dc0481f1a2acb2937b3d0b137a,false,code/plots/scripts/pinn_subsonic/active_implementation/source_tree/scripts/plot_kh_subsonic_mode_error_heatmaps_2d.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
pinn_subsonic/src/plot/plot_kh_subsonic_mode_error_vs_alpha.py,code/plots/scripts/pinn_subsonic/plot_kh_subsonic_mode_error_vs_alpha.py,COLLISION_033,subsonic_general,,,,00ff2505e31132e0b36516a22975b2768807d08c7986216f156d5ca7c4a06c37,false,code/plots/scripts/pinn_subsonic/compatibility_wrapper/source_tree/pinn_subsonic/src/plot/plot_kh_subsonic_mode_error_vs_alpha.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
scripts/plot_kh_subsonic_mode_error_vs_alpha.py,code/plots/scripts/pinn_subsonic/plot_kh_subsonic_mode_error_vs_alpha.py,COLLISION_033,subsonic_general,,,,6f7113648d2d6b9affd9257661023faa4b326495e22c8d55a985755dc9936f6e,false,code/plots/scripts/pinn_subsonic/active_implementation/source_tree/scripts/plot_kh_subsonic_mode_error_vs_alpha.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
pinn_subsonic/src/plot/plot_kh_subsonic_pinn_results.py,code/plots/scripts/pinn_subsonic/plot_kh_subsonic_pinn_results.py,COLLISION_034,subsonic_general,,,,70cbdcef54281465ebc4965157764043a5e43d58d421e9d691633fbc2ef9cecb,false,code/plots/scripts/pinn_subsonic/compatibility_wrapper/source_tree/pinn_subsonic/src/plot/plot_kh_subsonic_pinn_results.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
scripts/plot_kh_subsonic_pinn_results.py,code/plots/scripts/pinn_subsonic/plot_kh_subsonic_pinn_results.py,COLLISION_034,subsonic_general,,,,be76a3a1674cffcfd53927c91dff58b96b575ad9c4c3b3f0aeac3c45a1815dc9,false,code/plots/scripts/pinn_subsonic/active_implementation/source_tree/scripts/plot_kh_subsonic_pinn_results.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
pinn_subsonic/src/plot/plot_kh_subsonic_pinn_results_2d.py,code/plots/scripts/pinn_subsonic/plot_kh_subsonic_pinn_results_2d.py,COLLISION_035,subsonic_general,,,,b4c4c311ed6a25ec3370ecfc1a4efeb774f6cab4844505b044c17efedc3c6e13,false,code/plots/scripts/pinn_subsonic/compatibility_wrapper/source_tree/pinn_subsonic/src/plot/plot_kh_subsonic_pinn_results_2d.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
scripts/plot_kh_subsonic_pinn_results_2d.py,code/plots/scripts/pinn_subsonic/plot_kh_subsonic_pinn_results_2d.py,COLLISION_035,subsonic_general,,,,58cf62c701797877f15f46bd254e0e5e6e7d3408474f19a9982784adb53adb03,false,code/plots/scripts/pinn_subsonic/active_implementation/source_tree/scripts/plot_kh_subsonic_pinn_results_2d.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
pinn_subsonic/src/plot/plot_kh_subsonic_pinn_single_mode_like_thesis.py,code/plots/scripts/pinn_subsonic/plot_kh_subsonic_pinn_single_mode_like_thesis.py,COLLISION_036,subsonic_general,,,,fbbef4a7a1a85523cc13b884a878d36c35d038a45f6b20c5f5ccdfd0b4416201,false,code/plots/scripts/pinn_subsonic/compatibility_wrapper/source_tree/pinn_subsonic/src/plot/plot_kh_subsonic_pinn_single_mode_like_thesis.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
scripts/plot_kh_subsonic_pinn_single_mode_like_thesis.py,code/plots/scripts/pinn_subsonic/plot_kh_subsonic_pinn_single_mode_like_thesis.py,COLLISION_036,subsonic_general,,,,be1abd8e5a5f8e391214afa9c82c512dda64f05a5afc49934e3dd2d2ad5cfbbb,false,code/plots/scripts/pinn_subsonic/active_implementation/source_tree/scripts/plot_kh_subsonic_pinn_single_mode_like_thesis.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
pinn_subsonic/src/plot/plot_mode_overlay_article.py,code/plots/scripts/pinn_subsonic/plot_mode_overlay_article.py,COLLISION_037,subsonic_general,,,,b3c367cb5cc70dc38a20e25db9fd1ac620e3bdb0a41ed1c9516a16d0d6e68ba9,false,code/plots/scripts/pinn_subsonic/compatibility_wrapper/source_tree/pinn_subsonic/src/plot/plot_mode_overlay_article.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
scripts/dev/plot_mode_overlay_article.py,code/plots/scripts/pinn_subsonic/plot_mode_overlay_article.py,COLLISION_037,subsonic_general,,,,9ba05fd8a95169a8f46144651e33e2244179285dc008ad771590cb274c4f7f0c,false,code/plots/scripts/pinn_subsonic/development_implementation/source_tree/scripts/dev/plot_mode_overlay_article.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
plot_spectral_cut_M050_with_heatmap_local.py,code/plots/scripts/pinn_subsonic/plot_spectral_cut_M050_with_heatmap_local.py,COLLISION_038,fixed_Mach,,,,9452c474623bcb8c472d892f771845408ccf60ec6aef22faa6d2ec00f31d6164,true,code/plots/scripts/pinn_subsonic/plot_spectral_cut_M050_with_heatmap_local.py,KEEP_CANONICAL,Byte-identical group; retain the highest-priority canonical source.
scripts/dev/plot_spectral_cut_M050_with_heatmap_local.py,code/plots/scripts/pinn_subsonic/plot_spectral_cut_M050_with_heatmap_local.py,COLLISION_038,fixed_Mach,,,,9452c474623bcb8c472d892f771845408ccf60ec6aef22faa6d2ec00f31d6164,true,code/plots/scripts/pinn_subsonic/plot_spectral_cut_M050_with_heatmap_local.py,DEDUPLICATE,Byte-identical duplicate of plot_spectral_cut_M050_with_heatmap_local.py; no extra copy required.
pinn_subsonic/scripts/figures/plot_spectral_modal_architecture.py,code/plots/scripts/pinn_subsonic/plot_spectral_modal_architecture.py,COLLISION_039,subsonic_general,,,,0612d1898ac0c07a24c8af7812c280e3d2ea7ebaf35377de5426b2c54ea0cb5c,false,code/plots/scripts/pinn_subsonic/curated_entrypoint/source_tree/pinn_subsonic/scripts/figures/plot_spectral_modal_architecture.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
pinn_subsonic/src/plot/plot_spectral_modal_architecture.py,code/plots/scripts/pinn_subsonic/plot_spectral_modal_architecture.py,COLLISION_039,subsonic_general,,,,6dcc302b92e987eb0bca771d3f911fc8e19cdda3c919c8ac82b44de7eeb5ddd8,false,code/plots/scripts/pinn_subsonic/compatibility_wrapper/source_tree/pinn_subsonic/src/plot/plot_spectral_modal_architecture.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
pinn_subsonic/src/plot/plot_true_blumen_isolines_2x2.py,code/plots/scripts/pinn_subsonic/plot_true_blumen_isolines_2x2.py,COLLISION_040,subsonic_general,,,,8cb575c543dd07fd7001062f924b7225eba3679cc73ca31fd6dba16afb002141,false,code/plots/scripts/pinn_subsonic/compatibility_wrapper/source_tree/pinn_subsonic/src/plot/plot_true_blumen_isolines_2x2.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
scripts/paper/subsonic_results/plot_true_blumen_isolines_2x2.py,code/plots/scripts/pinn_subsonic/plot_true_blumen_isolines_2x2.py,COLLISION_040,subsonic_general,,,,102e4a48d6fff6b70519774e7a8c0dcffb6378cb18fb03e09b3aea13441027e0,false,code/plots/scripts/pinn_subsonic/active_implementation/source_tree/scripts/paper/subsonic_results/plot_true_blumen_isolines_2x2.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
pinn_subsonic/scripts/figures/select_mode_points_20.py,code/plots/scripts/pinn_subsonic/select_mode_points_20.py,COLLISION_041,subsonic_general,,,,8e096cafdb907be84488cb2e589ed90d048d152342563660c22d8930c0915fe1,false,code/plots/scripts/pinn_subsonic/curated_entrypoint/source_tree/pinn_subsonic/scripts/figures/select_mode_points_20.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
pinn_subsonic/src/plot/select_mode_points_20.py,code/plots/scripts/pinn_subsonic/select_mode_points_20.py,COLLISION_041,subsonic_general,,,,7a35bc00f1b42066d8def88cd4abc310bed6576260803bdc7a57c51cf414111c,false,code/plots/scripts/pinn_subsonic/compatibility_wrapper/source_tree/pinn_subsonic/src/plot/select_mode_points_20.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
pinn_subsonic/src/models/__init__.py,code/src/models/__init__.py,COLLISION_042,subsonic_general,,,,b00ab692972631e4d7e7318d0e710c7111bd36f49f130165b9e662efde44c39c,false,code/src/models/compatibility_wrapper/source_tree/pinn_subsonic/src/models/__init__.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
src/models/__init__.py,code/src/models/__init__.py,COLLISION_042,subsonic_general,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,code/src/models/canonical_source/source_tree/src/models/__init__.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
pinn_subsonic/scripts/release/audit_requested_assets.py,code/src/scripts/evaluation/audit_requested_assets.py,COLLISION_043,subsonic_general,,,,c2252d92cb09c580f47183c38ad477cd2a9c38de09b8e6d2d8634f9a66e4218c,false,code/src/scripts/evaluation/curated_entrypoint/source_tree/pinn_subsonic/scripts/release/audit_requested_assets.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
scripts/release/audit_requested_assets.py,code/src/scripts/evaluation/audit_requested_assets.py,COLLISION_043,subsonic_general,,,,3ec084d4b8d7e2e010551b07664ba69ec2b432d3116a61e3cf71a8783be37941,false,code/src/scripts/evaluation/active_implementation/source_tree/scripts/release/audit_requested_assets.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
pinn_subsonic/scripts/validation/benchmark_subsonic_local_atlas_core_ci_seeded_gep_v2.py,code/src/scripts/evaluation/benchmark_subsonic_local_atlas_core_ci_seeded_gep_v2.py,COLLISION_044,runtime_benchmark,,,,94e36c97b0836ea65cefbd74a84a2341fb50599717e2dd25152bbf4e460a7acb,true,code/src/scripts/evaluation/benchmark_subsonic_local_atlas_core_ci_seeded_gep_v2.py,KEEP_CANONICAL,Byte-identical group; retain the highest-priority canonical source.
scripts/dev/benchmark_subsonic_local_atlas_core_ci_seeded_gep_v2.py,code/src/scripts/evaluation/benchmark_subsonic_local_atlas_core_ci_seeded_gep_v2.py,COLLISION_044,runtime_benchmark,,,,94e36c97b0836ea65cefbd74a84a2341fb50599717e2dd25152bbf4e460a7acb,true,code/src/scripts/evaluation/benchmark_subsonic_local_atlas_core_ci_seeded_gep_v2.py,DEDUPLICATE,Byte-identical duplicate of pinn_subsonic/scripts/validation/benchmark_subsonic_local_atlas_core_ci_seeded_gep_v2.py; no extra copy required.
pinn_subsonic/scripts/validation/validate_subsonic_atlas_offgrid.py,code/src/scripts/evaluation/validate_subsonic_atlas_offgrid.py,COLLISION_045,atlas,,,,8a823069b49cb5bb31c206fed23e9122995b4bd52c7f5cd247c95d87e8bc2dbd,true,code/src/scripts/evaluation/validate_subsonic_atlas_offgrid.py,KEEP_CANONICAL,Byte-identical group; retain the highest-priority canonical source.
scripts/dev/validate_subsonic_atlas_offgrid.py,code/src/scripts/evaluation/validate_subsonic_atlas_offgrid.py,COLLISION_045,atlas,,,,8a823069b49cb5bb31c206fed23e9122995b4bd52c7f5cd247c95d87e8bc2dbd,true,code/src/scripts/evaluation/validate_subsonic_atlas_offgrid.py,DEDUPLICATE,Byte-identical duplicate of pinn_subsonic/scripts/validation/validate_subsonic_atlas_offgrid.py; no extra copy required.
pinn_subsonic/src/training/__init__.py,code/src/scripts/training/fixed_mach/physics_only/__init__.py,COLLISION_046,subsonic_general,,,,afddcd8c5ba85ce504b8ffef9c9dcd94241f27b4cbf6c28ccfc8ff8b07cbb1ae,false,code/src/scripts/training/fixed_mach/physics_only/compatibility_wrapper/source_tree/pinn_subsonic/src/training/__init__.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
src/training/__init__.py,code/src/scripts/training/fixed_mach/physics_only/__init__.py,COLLISION_046,subsonic_general,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,code/src/scripts/training/fixed_mach/physics_only/canonical_source/source_tree/src/training/__init__.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
pinn_subsonic/__init__.py,code/src/scripts/utils/__init__.py,COLLISION_047,subsonic_general,,,,318f2611234e446195d9bcb0632e32e3c1714698ba0c14d6e2d1a995becb0350,false,code/src/scripts/utils/canonical_source/source_tree/pinn_subsonic/__init__.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
pinn_subsonic/src/__init__.py,code/src/scripts/utils/__init__.py,COLLISION_047,subsonic_general,,,,9f8aac263fd27b4891edb645797aba3b02c2abf868d8d769346cd7e04f68a55c,false,code/src/scripts/utils/compatibility_wrapper/source_tree/pinn_subsonic/src/__init__.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
src/__init__.py,code/src/scripts/utils/__init__.py,COLLISION_047,subsonic_general,,,,e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855,false,code/src/scripts/utils/canonical_source/source_tree/src/__init__.py,KEEP_DISTINCT,Contents differ; preserve implementation/experiment/chart/seed/source-tree context.
pinn_subsonic/scripts/release/build_pinn_subsonic_curated_tree.py,code/src/scripts/utils/build_pinn_subsonic_curated_tree.py,COLLISION_048,subsonic_general,,,,69ee9f8cd5d034ffcfd7fa595271bb02722a3cc1f9df9ec1529a6bb6161a967a,true,code/src/scripts/utils/build_pinn_subsonic_curated_tree.py,DEDUPLICATE,Byte-identical duplicate of scripts/release/build_pinn_subsonic_curated_tree.py; no extra copy required.
scripts/release/build_pinn_subsonic_curated_tree.py,code/src/scripts/utils/build_pinn_subsonic_curated_tree.py,COLLISION_048,subsonic_general,,,,69ee9f8cd5d034ffcfd7fa595271bb02722a3cc1f9df9ec1529a6bb6161a967a,true,code/src/scripts/utils/build_pinn_subsonic_curated_tree.py,KEEP_CANONICAL,Byte-identical group; retain the highest-priority canonical source.
extract_mode_profiles_20.py,code/src/scripts/utils/extract_mode_profiles_20.py,COLLISION_049,subsonic_general,,,,f3114ebec911e28d631fa3a1fdc2ab9a871db95f0b1fa7efea452c0bf67dc04a,true,code/src/scripts/utils/extract_mode_profiles_20.py,DEDUPLICATE,Byte-identical duplicate of scripts/assets_v2/extract_mode_profiles_20.py; no extra copy required.
scripts/assets_v2/extract_mode_profiles_20.py,code/src/scripts/utils/extract_mode_profiles_20.py,COLLISION_049,subsonic_general,,,,f3114ebec911e28d631fa3a1fdc2ab9a871db95f0b1fa7efea452c0bf67dc04a,true,code/src/scripts/utils/extract_mode_profiles_20.py,KEEP_CANONICAL,Byte-identical group; retain the highest-priority canonical source.
finalize_fig01_and_a5.py,code/src/scripts/utils/finalize_fig01_and_a5.py,COLLISION_050,subsonic_general,,,,99fa39b9ea239424bff0446765e1b49848d017c64b266c0577175bb06f2bf2c3,true,code/src/scripts/utils/finalize_fig01_and_a5.py,DEDUPLICATE,Byte-identical duplicate of scripts/assets_v2/finalize_fig01_and_a5.py; no extra copy required.
scripts/assets_v2/finalize_fig01_and_a5.py,code/src/scripts/utils/finalize_fig01_and_a5.py,COLLISION_050,subsonic_general,,,,99fa39b9ea239424bff0446765e1b49848d017c64b266c0577175bb06f2bf2c3,true,code/src/scripts/utils/finalize_fig01_and_a5.py,KEEP_CANONICAL,Byte-identical group; retain the highest-priority canonical source.
repair_curated_model_links.py,code/src/scripts/utils/repair_curated_model_links.py,COLLISION_051,subsonic_general,,,,a6af263ce9c9a6d802c6f03a087b5eb6df3dc12a115d4e7039d5fe82bd48d976,true,code/src/scripts/utils/repair_curated_model_links.py,DEDUPLICATE,Byte-identical duplicate of scripts/release/repair_curated_model_links.py; no extra copy required.
scripts/release/repair_curated_model_links.py,code/src/scripts/utils/repair_curated_model_links.py,COLLISION_051,subsonic_general,,,,a6af263ce9c9a6d802c6f03a087b5eb6df3dc12a115d4e7039d5fe82bd48d976,true,code/src/scripts/utils/repair_curated_model_links.py,KEEP_CANONICAL,Byte-identical group; retain the highest-priority canonical source.
