source_path,action,reason
assets/classic_supersonic/diagnostics/supersonic_shooting_vs_gep_families_a020_m120_130_shooting_sensitivity.csv,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
assets/classic_supersonic/diagnostics/supersonic_shooting_vs_gep_families_a020_m120_130_summary.csv,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
assets/classic_supersonic/modes/04_supersonic_reconstructed_mode.pdf,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
assets/classic_supersonic/README.md,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
assets/classic_supersonic/reference_v2/.gitignore,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
assets/classic_supersonic/reference_v2/ci/blumen_ci_digitized_only.pdf,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
assets/classic_supersonic/reference_v2/ci/blumen_ci_digitized_only.png,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
assets/classic_supersonic/reference_v2/ci/blumen_ci_with_reference_points.pdf,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
assets/classic_supersonic/reference_v2/ci/blumen_ci_with_reference_points.png,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
assets/classic_supersonic/reference_v2/ci/supersonic_reference_v2_ci_validated_50pts.png,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
assets/classic_supersonic/reference_v2/modes/supersonic_reference_v2_modes_full_y.pdf,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
assets/classic_supersonic/reference_v2/modes/supersonic_reference_v2_modes_validated_50pts.pdf,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
assets/classic_supersonic/reference_v2/modes/supersonic_reference_v2_tail_polish_review_full_y.pdf,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
assets/classic_supersonic/reference_v2/README.md,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
assets/classic_supersonic/reference_v2/tables/supersonic_reference_v2_spectral.csv,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
assets/classic_supersonic/reference_v2/tables/supersonic_reference_v2_spectral_validated_50pts.csv,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
assets/classic_supersonic/reference_v2/tables/supersonic_reference_v2_spectral_validated_50pts_summary.json,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
assets/classic_supersonic/validated_modal_points/supersonic_validated_modal_points.csv,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
assets/classic_supersonic/validated_modal_points/supersonic_validated_modal_points_modes.pdf,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
assets/classic_supersonic/validated_modal_points/supersonic_validated_modal_points_overlay.png,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
assets/pinn_supersonic/README.md,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/.gitignore,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/assets/README.md,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/assets/reference_v2/.gitignore,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/assets/reference_v2/ci/blumen_ci_digitized_only.pdf,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/assets/reference_v2/ci/blumen_ci_digitized_only.png,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/assets/reference_v2/ci/blumen_ci_with_reference_points.pdf,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/assets/reference_v2/ci/blumen_ci_with_reference_points.png,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/assets/reference_v2/ci/supersonic_reference_v2_ci_validated_50pts.png,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/assets/reference_v2/modes/supersonic_reference_v2_modes_full_y.pdf,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/assets/reference_v2/modes/supersonic_reference_v2_modes_validated_50pts.pdf,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/assets/reference_v2/modes/supersonic_reference_v2_tail_polish_review_full_y.pdf,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/assets/reference_v2/README.md,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/assets/reference_v2/tables/supersonic_reference_v2_spectral.csv,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/assets/reference_v2/tables/supersonic_reference_v2_spectral_validated_50pts.csv,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/assets/reference_v2/tables/supersonic_reference_v2_spectral_validated_50pts_summary.json,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/CHANGELOG.md,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/configs/jean_zay/environment.yaml,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/configs/plotting_ci.yaml,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/configs/reference_v2.yaml,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/configs/reproducibility/witness_M150_a01625.yaml,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/data/blumen/blumen_ci_digitized_points.csv,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/data/blumen/reference_points_ci_overlay.csv,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/data/modal/.gitignore,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/data/modal/modal_reference_metadata.json,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/data/modal/modal_sample_for_tests.parquet,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/data/modal/README.md,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/data/modal/SHA256SUMS.txt,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/data/modal/source/README.md,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/data/samples/SHA256SUMS.txt,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/data/samples/witness_M150_a01625_expected.json,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/data/samples/witness_M150_a01625_raw.parquet,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/data/spectral/supersonic_reference_v2_spectral.csv,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/Makefile,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/provenance/known_limitations.md,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/provenance/manifest.json,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/provenance/migration_inventory.json,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/provenance/modal_reconstruction_path.md,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/provenance/original_freeze_manifest.json,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/provenance/original_freeze_SHA256SUMS.txt,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/provenance/SHA256SUMS.txt,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/provenance/solver_api_inventory.md,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/provenance/witness_modal_calibration.md,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/provenance/witness_solver_result_schema.md,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/provenance/witness_spectral_calibration.md,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/pyproject.toml,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/README.md,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/reproducibility/commands.md,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/reproducibility/results/.gitignore,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/requirements.txt,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/scripts/build/build_final_sparse_reference_v2_with_smallM_campaign.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/scripts/build/build_final_sparse_supersonic_reference_with_M18_M19.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/scripts/build/build_supersonic_fixed_ci_shooting_anchors.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/scripts/build/build_supersonic_fixed_ci_shooting_extension_final.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/scripts/build/freeze_supersonic_sparse_PINN_reference_v2.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/scripts/build/freeze_supersonic_v2_assets_and_code.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/scripts/build/package_supersonic_sparse_reference_v2_final_freeze.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/scripts/build/polish_supersonic_v2_left_tails.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/scripts/campaigns/refine_M18_M19_near_valid_branch.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/scripts/campaigns/scan_supersonic_M18_M19_strict_modal_validation.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/scripts/campaigns/scan_supersonic_target_campaign.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/scripts/validation/audit_gep_nearest_to_fixed_ci_shooting_anchors.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/scripts/validation/audit_M18_M19_mapping_vs_box_effect.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/scripts/validation/audit_M18_M19_max_step_convergence.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/scripts/validation/audit_M18_M19_refined_convergence.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/scripts/validation/audit_supersonic_ci_first_shooting_mismatch_map.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/scripts/validation/audit_supersonic_shooting_visual_validation.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/scripts/validation/calibrate_witness_modal_reproduction.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/scripts/validation/calibrate_witness_spectral_reproduction.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/scripts/validation/run_witness_spectral_reproduction.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/slurm/jz_audit_M18_M19_refined_convergence.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/slurm/jz_audit_mismatch_M18_a238.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/slurm/jz_audit_mismatch_M18_a238_wide.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/slurm/jz_probe_shooting_first_M18_a238.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/slurm/jz_refine_M18_M19_near_valid_branch.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/slurm/jz_scan_M18_M19_alpha_strict_modal.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/slurm/jz_scan_smallM_sparse_campaign.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/slurm/jz_supersonic_neutral_all6_ci_first_GEP_shooting.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/slurm/jz_supersonic_neutral_all6_GEP_only.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/slurm/jz_supersonic_neutral_M180_GEP_only.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/src/classic_supersonic_reference/__init__.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/src/classic_supersonic_reference/io/__init__.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/src/classic_supersonic_reference/io/blumen_reference.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/src/classic_supersonic_reference/plotting/__init__.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/src/classic_supersonic_reference/solver/__init__.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/src/classic_supersonic_reference/solver/mstab17_supersonic_solver.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/src/classic_supersonic_reference/validation/__init__.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/src/classic_supersonic_reference/validation/modal_reconstruction.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/tests/regression/test_modal_sample.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/tests/regression/test_showcase_assets.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/tests/regression/test_spectral_reference.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/tests/regression/test_witness_case.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/tests/unit/test_package_installation.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/tools/build_checksums.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/tools/build_release_manifest.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/tools/check_witness_modal_reproduction.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/tools/create_witness_case.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/tools/finalize_witness_modal_calibration.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/tools/finalize_witness_spectral_calibration.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/tools/inspect_modal_reconstruction_path.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/tools/inspect_solver_api.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/tools/inspect_witness_solve_result.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/tools/prepare_modal_reference.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/tools/probe_witness_trajectories.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/tools/update_manifest_with_witness.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classic_supersonic/VERSION,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classical_solver/gep/adaptive_continuation_sweep_gep.py,EXCLUDE,exclusively supersonic content confirmed during final reconciliation
classical_solver/gep/adaptive_gep_guided_by_shooting.py,EXCLUDE,exclusively supersonic content confirmed during final reconciliation
classical_solver/gep/audit_gep_parameter_grid.py,EXCLUDE,exclusively supersonic content confirmed during final reconciliation
classical_solver/gep/audit_local_supersonic_spectrum.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classical_solver/gep/audit_supersonic_blumen_points.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classical_solver/gep/audit_supersonic_gep_asymptotic_box.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classical_solver/gep/build_supersonic_mode_database.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classical_solver/gep/compare_gep_vs_shooting_supersonic.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classical_solver/gep/compare_sweep_gep_vs_shooting.py,EXCLUDE,exclusively supersonic content confirmed during final reconciliation
classical_solver/gep/merge_supersonic_mode_database_chunks.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classical_solver/gep/plot_reconstructed_eigenmodes.py,EXCLUDE,exclusively supersonic content confirmed during final reconciliation
classical_solver/gep/plot_single_mode_like_thesis.py,EXCLUDE,exclusively supersonic content confirmed during final reconciliation
classical_solver/gep/plot_supersonic_gep_limit_schematic.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classical_solver/gep/plot_supersonic_gep_modes_by_ci.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classical_solver/gep/plot_supersonic_gep_top2_overlay.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classical_solver/gep/run_supersonic_mode_database_chunk.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classical_solver/gep/scan_gep_supersonic_local.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classical_solver/gep/scan_gep_validity_frontier.py,EXCLUDE,exclusively supersonic content confirmed during final reconciliation
classical_solver/gep/sweep_alpha_gep_notebook_style.py,EXCLUDE,exclusively supersonic content confirmed during final reconciliation
classical_solver/supersonic/__init__.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classical_solver/supersonic/blumen_reference.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classical_solver/supersonic/mstab17_supersonic_solver.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classical_solver/supersonic/plot_mstab17_supersonic_point_checks.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classical_solver/supersonic/reconstruct_blumen_supersonic_shooting.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classical_solver/supersonic/scan_mstab17_supersonic_local.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
classical_solver/supersonic/shooting_supersonic.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
KH_RT_Blumen/supersonic/ci_datasets.csv,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
KH_RT_Blumen/supersonic/cr_datasets.csv,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_merge_gep_supersonic_mode_database_global.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_merge_gep_supersonic_mode_database_global_composite.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit.slurm,EXCLUDE,exclusively supersonic content confirmed during final reconciliation
launch/jz_submit_cpu.slurm,EXCLUDE,exclusively supersonic content confirmed during final reconciliation
launch/jz_submit_gep_param_audit.slurm,EXCLUDE,exclusively supersonic content confirmed during final reconciliation
launch/jz_submit_gep_param_audit_a021_m170.slurm,EXCLUDE,exclusively supersonic content confirmed during final reconciliation
launch/jz_submit_gep_param_audit_a021_m180.slurm,EXCLUDE,exclusively supersonic content confirmed during final reconciliation
launch/jz_submit_gep_supersonic_1d_alpha_bidirectional.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_gep_supersonic_1d_alpha_sweep.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_gep_supersonic_1d_mach_bidirectional.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_gep_supersonic_1d_mach_sweep.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_gep_supersonic_asymptotic_box.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_gep_supersonic_blumen_audit.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_gep_supersonic_blumen_guided_sweep.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_gep_supersonic_branch_beam_search.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_gep_supersonic_branch_continuation_blumen.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_gep_supersonic_candidate_modes_near_blumen.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_gep_supersonic_cluster_family_audit.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_gep_supersonic_compare_candidates_vs_shooting.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_gep_supersonic_family_clustering.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_gep_supersonic_local_highmach_recipes.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_gep_supersonic_local_mode_families.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_gep_supersonic_local_spectrum.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_gep_supersonic_mach_branch_tracking.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_gep_supersonic_modal_branch_selector.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_gep_supersonic_modal_branch_selector_calibration.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_gep_supersonic_mode_database.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_gep_supersonic_mode_database_global_array.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_gep_supersonic_mode_database_global_composite_array.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_gep_supersonic_raw_spectrum_vs_blumen.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_gep_supersonic_shooting_vs_families.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_gep_validity_frontier.slurm,EXCLUDE,exclusively supersonic content confirmed during final reconciliation
launch/jz_submit_supersonic_blumen_ci_visual.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_supersonic_blumen_cr_uncertainty.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_supersonic_blumen_cr_visual.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_supersonic_blumen_eigenconditions.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_supersonic_blumen_local_reference.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_supersonic_shooting_ci_alpha_continuation.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_supersonic_shooting_ci_alpha_lines.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_supersonic_shooting_ci_alpha_spectral_continuation.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_supersonic_shooting_ci_map.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_supersonic_shooting_intermediate_mach_spectral.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_supersonic_shooting_mach_continuation.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_supersonic_shooting_modal_front_spectral.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_supersonic_shooting_modal_front_spectral_M140_M150_branch_guided.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_supersonic_shooting_modal_surface.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_supersonic_shooting_modal_surface_M140_branch_guided.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_supersonic_shooting_mode_structure.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_supersonic_shooting_multistart.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_supersonic_shooting_point_batch.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_supersonic_shooting_point_batch_M140.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_supersonic_shooting_point_batch_M140_branch_guided.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_supersonic_shooting_reference_package.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_submit_supersonic_shooting_visual_validation.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
launch/jz_validate_gep_supersonic_branch_selector.slurm,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
problèmes_supersoniques.md,EXCLUDE,exclusively supersonic content confirmed during final reconciliation
problèmes_supersoniques.pdf,EXCLUDE,exclusively supersonic content confirmed during final reconciliation
protocole_shooting_supersonique_pointwise.md,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/analyze_supersonic_mode_database.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/audit_gep_nearest_to_fixed_ci_shooting_anchors.py,EXCLUDE,exclusively supersonic content confirmed during final reconciliation
scripts/audit_supersonic_blumen_cr_uncertainty.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/audit_supersonic_blumen_eigenconditions.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/audit_supersonic_blumen_local_reference.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/audit_supersonic_cluster_families.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/audit_supersonic_families_against_blumen.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/audit_supersonic_shooting_ci_alpha_continuation.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/audit_supersonic_shooting_ci_alpha_lines.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/audit_supersonic_shooting_ci_map.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/audit_supersonic_shooting_mode_structure.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/audit_supersonic_shooting_point_batch.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/audit_supersonic_shooting_point_batch_branch_guided.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/audit_supersonic_shooting_visual_validation.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/audit_supersonic_shooting_vs_gep_families.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/build_supersonic_fixed_ci_shooting_anchors.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
scripts/build_supersonic_fixed_ci_shooting_extension_final.py,GIT_RM_EXCLUDED,exclusive supersonic path in subsonic branch
